image_id,index,source,scene,gender,race,skin_tone,pred_gender_forced,gender_parse_status,standard_answer,ai_generated_content,ground_truth_objects,predicted_nouns,matched_objects,hallucinated_objects,missed_gt_objects,chairi_like_sample,chairs_like_sample,pope_style_precision,pope_style_recall,pope_style_f1,faithscore,hallusionbench_applicable,__computed_missing_rate__
coco_218205,1191,coco,kitchen,,,,female,strict_match,"chair, cup, dining table, knife, person, refrigerator, wine glass","Gender: female

The image shows a woman sitting at a table. Her face is blurred, making it difficult to see her facial features. She is wearing a white blouse with black trim and a floral design on the front. Her hands are clasped together on the table. In front of her, there is a mug with a bird design and the word ""Hummingbird"" written on it. To the left of the mug, there is a ceramic pumpkin decoration with a face, likely a Halloween decoration. The table has a red tablecloth. In the background, there is a refrigerator covered with various magnets, notes, and pictures. To the right of the refrigerator, there is a black oven built into the wall. The room appears to be a kitchen or dining area.","chair, cup, dining table, knife, person, refrigerator, wine glass","bird, blouse, decoration, design, face, features, front, hands, hummingbird, kitchen, left, magnets, mug, notes, oven, person, pictures, pumpkin, refrigerator, right, room, table, tablecloth, trim, wall, word","person, refrigerator","bird, blouse, decoration, design, face, features, front, hands, hummingbird, kitchen, left, magnets, mug, notes, oven, pictures, pumpkin, right, room, table, tablecloth, trim, wall, word","chair, cup, dining table, knife, wine glass",0.9230769230769231,True,0.07692307692307693,0.2857142857142857,0.1212121212121212,,False,0.7142857142857143
coco_290868,1194,coco,kitchen,,,,female,strict_match,"bowl, cat, cup, microwave, person, sink","Gender: female

The image shows a kitchen scene with a woman and a child. The woman is wearing a light purple polo shirt, light blue shorts, and black sandals. She is standing near the kitchen counter, holding a cup in her right hand and resting her left hand on the counter. The child, who appears to be a toddler, is wearing a pink long-sleeve shirt and black pants with white polka dots. The child is standing near the lower cabinets, reaching up towards them.

The kitchen has wooden cabinets and a light-colored countertop. There is a towel hanging on a cabinet handle, and a large orange cat is partially visible on the counter, with its tail hanging down. The floor is made of light-colored wood. In the background, there are various kitchen items, including a sink, a dish rack, and some small appliances. The window above the sink lets in natural light, brightening the room.","bowl, cat, cup, microwave, person, sink","appliances, blue, cabinet, cabinets, cat, child, counter, countertop, cup, dots, floor, hand, handle, items, kitchen, light, orange, pants, person, polo, purple, rack, room, sandals, shirt, shorts, sink, tail, toddler, towards, towel, window, wood","cat, cup, person, sink","appliances, blue, cabinet, cabinets, child, counter, countertop, dots, floor, hand, handle, items, kitchen, light, orange, pants, polo, purple, rack, room, sandals, shirt, shorts, tail, toddler, towards, towel, window, wood","bowl, microwave",0.8787878787878788,True,0.1212121212121212,0.6666666666666666,0.2051282051282051,,False,0.3333333333333333
coco_318361,1195,coco,kitchen,,,,female,strict_match,"chair, dining table, microwave, oven, person, potted plant, refrigerator","Gender: female

The image depicts a kitchen and dining area with a person sitting at a round wooden dining table. The person is wearing a bright green shirt and has short hair. The dining table has four chairs around it, with one chair pulled out and the person sitting on another. The table is placed on a patterned linoleum floor.

In the background, the kitchen area features wooden cabinets and a countertop with various kitchen items. There is a refrigerator covered with magnets and papers. To the right of the refrigerator, there are two doors, one of which has a hanging decoration and a piece of paper with a drawing or artwork on it.

The walls are covered with patterned wallpaper, and there is a hanging light fixture above the dining table. The overall decor has a vintage or retro feel, with wood paneling and a mix of patterns and textures.","chair, dining table, microwave, oven, person, potted plant, refrigerator","artwork, cabinets, chair, countertop, decor, decoration, dining, doors, drawing, features, feel, fixture, floor, hair, items, kitchen, linoleum, magnets, mix, paneling, paper, papers, patterns, person, piece, refrigerator, retro, right, round, shirt, table, textures, vintage, wallpaper, walls, wood, wooden","chair, person, refrigerator","artwork, cabinets, countertop, decor, decoration, dining, doors, drawing, features, feel, fixture, floor, hair, items, kitchen, linoleum, magnets, mix, paneling, paper, papers, patterns, piece, retro, right, round, shirt, table, textures, vintage, wallpaper, walls, wood, wooden","dining table, microwave, oven, potted plant",0.918918918918919,True,0.08108108108108109,0.4285714285714285,0.1363636363636364,,False,0.5714285714285714
coco_567636,1198,coco,kitchen,,,,female,strict_match,"banana, bottle, bowl, microwave, oven, person, potted plant, sink, vase","Gender: female

The image shows a person standing in a kitchen. The person is wearing a gray turtleneck sweater and has short, gray hair. The face is blurred. The kitchen has wooden cabinets and a stainless steel gas stove with a white towel hanging on the oven door. There is a microwave oven above the stove. On the countertop, there is a stand mixer, a bowl with some vegetables, and a banana. The sink area has a window above it, and there are some items on the windowsill, including a bottle of dish soap. There is also a red towel hanging on the handle of one of the cabinet doors near the sink. The kitchen appears to be well-lit and organized.","banana, bottle, bowl, microwave, oven, person, potted plant, sink, vase","banana, bottle, bowl, cabinet, cabinets, countertop, door, doors, face, gas, hair, handle, items, kitchen, mixer, person, sink, soap, stainless, stand, steel, stove, sweater, towel, turtleneck, vegetables, window, windowsill","banana, bottle, bowl, person, sink","cabinet, cabinets, countertop, door, doors, face, gas, hair, handle, items, kitchen, mixer, soap, stainless, stand, steel, stove, sweater, towel, turtleneck, vegetables, window, windowsill","microwave, oven, potted plant, vase",0.8214285714285714,True,0.1785714285714286,0.5555555555555556,0.2702702702702703,,False,0.4444444444444444
coco_249453,1306,coco,kitchen,,,,female,strict_match,"car, donut, person","Gender: female

The image shows a person wearing a pink dress and a white apron, working at an outdoor food preparation station. The person is handling freshly made donuts, dipping them into a bowl of what appears to be glaze or oil. The station includes a metal counter with various equipment, including a large bowl for the donuts, a machine in the background likely used for making the donuts, and several white paper bags presumably for packaging the donuts. The setting appears to be a market or fair, as there is a banner in the background advertising ""Apple Cider"" and other people can be seen walking by. The person is standing next to a brick wall, and the area is covered by a roof.","car, donut, person","advertising, apple, apron, bags, banner, bowl, brick, cider, counter, donuts, dress, equipment, fair, food, machine, market, metal, oil, paper, person, pink, preparation, roof, station, wall",person,"advertising, apple, apron, bags, banner, bowl, brick, cider, counter, donuts, dress, equipment, fair, food, machine, market, metal, oil, paper, pink, preparation, roof, station, wall","car, donut",0.96,True,0.04,0.3333333333333333,0.07142857142857142,,False,0.6666666666666666
coco_93258,1443,coco,kitchen,,,,female,strict_match,"banana, bottle, bowl, knife, person, spoon","Gender: female

The image shows a woman and a boy in a kitchen. The woman is slicing bananas on a cutting board placed on a black countertop. The boy is standing next to her, appearing to be eating something. The kitchen has wooden cabinets and a window with blinds in the background. On the countertop, there are several items including a bowl, a bottle of chocolate syrup, a jar of peanut butter, a can of whipped cream, and a container of ice cream. There is also a spoon and a small bowl with what looks like pineapple chunks. The overall scene suggests they are preparing a dessert, possibly a banana split.","banana, bottle, bowl, knife, person, spoon","banana, bananas, blinds, board, bottle, bowl, butter, cabinets, chocolate, chunks, container, countertop, cream, dessert, ice, items, jar, kitchen, peanut, person, something, split, spoon, syrup, window","banana, bottle, bowl, person, spoon","bananas, blinds, board, butter, cabinets, chocolate, chunks, container, countertop, cream, dessert, ice, items, jar, kitchen, peanut, something, split, syrup, window",knife,0.8,True,0.2,0.8333333333333334,0.3225806451612903,,False,0.16666666666666666
coco_346788,1452,coco,kitchen,,,,female,strict_match,"bowl, cup, microwave, person, sandwich","Gender: female

The image shows a person with long, dark hair standing in a kitchen. The person's face is obscured. They are holding a sandwich wrapped in what appears to be wax paper or plastic wrap. The sandwich has visible layers, including lettuce and possibly other ingredients. The kitchen has wooden cabinets, a white microwave mounted above a stove, and a white tiled backsplash. There are various kitchen items on the stove, including a pot and a bottle. In the top left corner of the image, there is a logo that reads ""poison TV"" with a skull and crossbones symbol.","bowl, cup, microwave, person, sandwich","backsplash, bottle, cabinets, corner, crossbones, face, hair, ingredients, items, kitchen, layers, left, lettuce, logo, microwave, paper, person, plastic, pot, sandwich, skull, stove, symbol, tv, wrap","microwave, person, sandwich","backsplash, bottle, cabinets, corner, crossbones, face, hair, ingredients, items, kitchen, layers, left, lettuce, logo, paper, plastic, pot, skull, stove, symbol, tv, wrap","bowl, cup",0.88,True,0.12,0.6,0.2,,False,0.4
coco_368844,1466,coco,kitchen,,,,female,strict_match,"bottle, microwave, person, sandwich","Gender: female

The image shows a person standing in a kitchen. The person is holding a sandwich in their right hand. They are wearing a white or light-colored top and have long, dark hair. The kitchen has a microwave oven mounted above a stove in the background. On the counter, there are various items including a pineapple, a bottle of Kraft All Out Real Mayonnaise, a bottle of mustard, a bottle of syrup, and a bottle of what appears to be a dark-colored beverage. The person is also wearing multiple colorful bracelets on their left wrist.","bottle, microwave, person, sandwich","beverage, bottle, bracelets, counter, hair, hand, items, kitchen, kraft, mayonnaise, microwave, mustard, person, pineapple, sandwich, stove, syrup, top, wrist","bottle, microwave, person, sandwich","beverage, bracelets, counter, hair, hand, items, kitchen, kraft, mayonnaise, mustard, pineapple, stove, syrup, top, wrist",,0.7894736842105263,True,0.2105263157894737,1.0,0.3478260869565217,,False,0.0
coco_61773,1498,coco,kitchen,,,,female,strict_match,"bottle, bowl, cake, microwave, oven, person, tv","Gender: female

The image shows two women in a kitchen setting. They are both wearing red aprons. The woman on the right is handling a piece of dough or some other food item wrapped in plastic. The woman on the left is standing next to a counter with a white frosted cake that has red decorations on top. The kitchen has wooden cabinets, a stainless steel microwave, and an oven. There are various kitchen items and utensils visible, including a red towel hanging on the oven door. In the background, there is a framed picture on the wall. The overall scene suggests that they are preparing food or baking.","bottle, bowl, cake, microwave, oven, person, tv","aprons, baking, cabinets, cake, counter, decorations, door, dough, food, item, items, kitchen, left, microwave, person, piece, plastic, right, stainless, steel, top, towel, utensils, wall","cake, microwave, person","aprons, baking, cabinets, counter, decorations, door, dough, food, item, items, kitchen, left, piece, plastic, right, stainless, steel, top, towel, utensils, wall","bottle, bowl, oven, tv",0.875,True,0.125,0.4285714285714285,0.1935483870967742,,False,0.5714285714285714
coco_256343,1499,coco,kitchen,,,,female,strict_match,"bowl, cup, knife, person, pizza, potted plant, sink","Gender: female

The image shows a person in a kitchen preparing a pizza. The person is sprinkling cheese onto the pizza, which is on a baking sheet on the countertop. The kitchen has white cabinets and a white tiled backsplash. There are various objects on the counter, including a bowl with a white substance (possibly flour or cheese), a green bowl, a knife block with knives, a stand mixer, and a container of grated cheese. There is also a cutting board with sliced red bell peppers and a green towel. In the background, there is a window with some plants on the windowsill. The person is wearing a green long-sleeved top and a necklace.","bowl, cup, knife, person, pizza, potted plant, sink","backsplash, bell, block, board, bowl, cabinets, cheese, container, counter, countertop, kitchen, knife, knives, mixer, necklace, objects, peppers, person, pizza, plants, sheet, stand, substance, top, towel, window, windowsill","bowl, knife, person, pizza","backsplash, bell, block, board, cabinets, cheese, container, counter, countertop, kitchen, knives, mixer, necklace, objects, peppers, plants, sheet, stand, substance, top, towel, window, windowsill","cup, potted plant, sink",0.8518518518518519,True,0.1481481481481481,0.5714285714285714,0.2352941176470588,,False,0.42857142857142855
coco_348571,1504,coco,kitchen,,,,female,strict_match,"oven, person","Gender: female

The image shows a person sitting on the floor in front of an open oven. The person appears to be covered in a layer of frost or snow, suggesting a very cold environment. They are wearing a sleeveless dress and socks. The person is sitting with their knees drawn up to their chest and their hands covering their face, possibly indicating distress or an attempt to keep warm. The oven door is open, and the interior light is on, casting a warm glow. The surrounding area is dimly lit with a bluish hue, enhancing the cold atmosphere.","oven, person","attempt, chest, cold, distress, door, dress, face, floor, front, frost, glow, hands, hue, knees, layer, light, lit, oven, person, sleeveless, snow, socks, warm","oven, person","attempt, chest, cold, distress, door, dress, face, floor, front, frost, glow, hands, hue, knees, layer, light, lit, sleeveless, snow, socks, warm",,0.9130434782608695,True,0.08695652173913043,1.0,0.16,,False,0.0
coco_264568,1505,coco,kitchen,,,,female,strict_match,"bowl, knife, oven, person, pizza, sink","Gender: female

The image shows a person, likely female, placing a pizza into an oven. She is wearing a dark-colored dress and a patterned apron. The kitchen is equipped with white cabinets and a white tiled backsplash. On the stove, there is a pot with a red sauce and a green ladle. To the left of the stove, there are some vegetables, including what appears to be corn on the cob. The countertop has various kitchen items, including a cutting board with chopped red vegetables, a mixer, and a knife block. The floor has a green patterned rug. The window above the sink has some plants on the sill, and there are various kitchen utensils and items scattered around.","bowl, knife, oven, person, pizza, sink","apron, backsplash, block, board, cabinets, cob, corn, countertop, dress, floor, items, kitchen, knife, ladle, left, mixer, oven, person, pizza, plants, pot, rug, sauce, sill, sink, stove, utensils, vegetables, window","knife, oven, person, pizza, sink","apron, backsplash, block, board, cabinets, cob, corn, countertop, dress, floor, items, kitchen, ladle, left, mixer, plants, pot, rug, sauce, sill, stove, utensils, vegetables, window",bowl,0.8275862068965517,True,0.1724137931034483,0.8333333333333334,0.2857142857142858,,False,0.16666666666666666
coco_346972,1526,coco,kitchen,,,,female,strict_match,"bottle, person, sink","Gender: female

The image shows a person standing in a kitchen, facing the sink. The person is wearing a maroon long-sleeve shirt and denim shorts. They are barefoot and appear to be washing dishes, holding a sponge in one hand and a white container in the other. 

On the countertop next to the sink, there is a white coffee maker, a bottle of dish soap, and a brown paper filter holder. The sink is stainless steel, and there are some items inside it, possibly dishes or utensils. The countertop is wooden, and the cabinets below are white with silver handles. The floor is tiled with gray tiles. There is a window with a brown curtain above the countertop, and a white radiator is visible below the window.","bottle, person, sink","bottle, cabinets, coffee, container, countertop, curtain, denim, dishes, filter, floor, hand, handles, holder, items, kitchen, maker, maroon, paper, person, radiator, shirt, shorts, silver, sink, soap, sponge, steel, tiles, utensils, window","bottle, person, sink","cabinets, coffee, container, countertop, curtain, denim, dishes, filter, floor, hand, handles, holder, items, kitchen, maker, maroon, paper, radiator, shirt, shorts, silver, soap, sponge, steel, tiles, utensils, window",,0.9,True,0.1,1.0,0.1818181818181818,,False,0.0
coco_345960,1527,coco,kitchen,,,,female,strict_match,"bottle, knife, oven, person, sink, spoon","Gender: female

The image shows a person standing in a kitchen. The person appears to be a female, wearing a brown top and denim shorts, and is barefoot. She is standing near a countertop, possibly cleaning or preparing something. 

The kitchen has several visible objects:
1. A white gas stove with an oven below it.
2. A white dishwasher to the left of the stove.
3. A set of knives in a wooden block on the countertop.
4. A red bottle of cleaning liquid or detergent on the countertop.
5. A sink with a faucet, partially visible on the right side of the image.
6. White cabinets above and below the countertop.
7. A window with a dark curtain in the background.
8. A radiator below the window.
9. Tiled flooring in a light gray color.

The overall setting appears to be a clean and organized kitchen.","bottle, knife, oven, person, sink, spoon","barefoot, block, bottle, cabinets, color, countertop, curtain, dark, denim, detergent, dishwasher, faucet, flooring, gas, kitchen, knives, left, liquid, objects, person, radiator, set, shorts, sink, something, stove, top, window","bottle, person, sink","barefoot, block, cabinets, color, countertop, curtain, dark, denim, detergent, dishwasher, faucet, flooring, gas, kitchen, knives, left, liquid, objects, radiator, set, shorts, something, stove, top, window","knife, oven, spoon",0.8928571428571429,True,0.1071428571428571,0.5,0.1764705882352941,,False,0.5
coco_45099,1539,coco,kitchen,,,,female,strict_match,"bottle, cup, handbag, person, potted plant, sink, toilet, wine glass","Gender: female

The image depicts a bathroom with a large window that has a grid pattern. The window allows natural light to enter the room. Below the window, there is a white sink with a silver faucet. On the left side of the sink, there is a round mirror on a stand. To the right of the sink, there is a soap dispenser and a small glass. 

In the reflection of a tall, oval-shaped mirror on the right side of the image, a person is visible. The person appears to be taking a photo with a camera. They are wearing a purple top, a white skirt, and a green scarf. There is also a plant with long, green leaves next to the mirror. The bathroom has a wooden paneling on the lower half of the walls and a white upper half. There is also a toilet partially visible on the left side of the image.","bottle, cup, handbag, person, potted plant, sink, toilet, wine glass","bathroom, camera, dispenser, faucet, glass, half, light, mirror, paneling, pattern, person, plant, reflection, right, room, round, scarf, silver, sink, skirt, soap, stand, toilet, top, walls, window","person, sink, toilet","bathroom, camera, dispenser, faucet, glass, half, light, mirror, paneling, pattern, plant, reflection, right, room, round, scarf, silver, skirt, soap, stand, top, walls, window","bottle, cup, handbag, potted plant, wine glass",0.8846153846153846,True,0.1153846153846154,0.375,0.1764705882352941,,False,0.625
coco_170015,1608,coco,kitchen,,,,female,strict_match,"donut, person","Gender: female

The image depicts the interior of a bakery. There are two women in the foreground, both wearing teal uniforms with pink trim. One woman is standing behind the counter, possibly assisting a customer, while the other is standing in front of a display case filled with various baked goods. The display case has multiple shelves, each containing different types of pastries, donuts, and other baked items. Above the display case, there are signs listing the prices of various baked goods, such as muffins, buttered rolls, and donuts. There is also a glass-fronted refrigerator on the left side of the image, which appears to contain additional baked goods or possibly beverages. The overall atmosphere is bright and inviting, typical of a bakery setting.","donut, person","bakery, beverages, case, counter, customer, display, donuts, front, goods, interior, inviting, items, muffins, pastries, person, prices, refrigerator, rolls, shelves, signs, teal, trim, types, uniforms",person,"bakery, beverages, case, counter, customer, display, donuts, front, goods, interior, inviting, items, muffins, pastries, prices, refrigerator, rolls, shelves, signs, teal, trim, types, uniforms",donut,0.9583333333333334,True,0.04166666666666666,0.5,0.07692307692307693,,False,0.5
coco_237350,1629,coco,kitchen,,,,female,strict_match,"hair drier, person, sink, toothbrush","Gender: female

The image shows a bathroom scene with a woman brushing her teeth. She is leaning over the sink, looking into the mirror. The bathroom has a light-colored countertop with various items on it, including a magnifying mirror, a toothbrush holder, a soap dispenser, and several bottles of personal care products. There are towels hanging on a rack attached to the door, with one towel being pink and another being beige. The wall is painted a light color, and there is a large mirror above the sink reflecting the woman and part of the bathroom. The lighting in the bathroom is bright, and the overall atmosphere is clean and organized.","hair drier, person, sink, toothbrush","bathroom, beige, bottles, care, color, countertop, dispenser, door, holder, items, lighting, magnifying, mirror, person, pink, products, rack, sink, soap, teeth, toothbrush, towel, towels, wall","person, sink, toothbrush","bathroom, beige, bottles, care, color, countertop, dispenser, door, holder, items, lighting, magnifying, mirror, pink, products, rack, soap, teeth, towel, towels, wall",hair drier,0.875,True,0.125,0.75,0.2142857142857143,,False,0.25
coco_465463,1645,coco,kitchen,,,,female,strict_match,"bottle, cake, cup, oven, person","Gender: female

The image shows a person, likely a female, standing in front of an industrial oven. She is holding a white cloth in her right hand and appears to be checking or placing trays of small round items, possibly cookies or pastries, inside the oven. The oven has multiple racks, and several trays are visible inside. The control panel of the oven is on the right side, featuring various buttons and a temperature gauge. Above the oven, there are stacks of what appear to be aluminum trays or sheets. In the foreground, there is a bottle with a gold foil top, possibly a bottle of sparkling wine or champagne. The person has their hair tied back and is wearing a black shirt.","bottle, cake, cup, oven, person","bottle, buttons, champagne, cloth, cookies, foil, front, gauge, hair, hand, items, oven, panel, pastries, person, racks, round, sheets, shirt, stacks, temperature, top, trays, wine","bottle, oven, person","buttons, champagne, cloth, cookies, foil, front, gauge, hair, hand, items, panel, pastries, racks, round, sheets, shirt, stacks, temperature, top, trays, wine","cake, cup",0.875,True,0.125,0.6,0.2068965517241379,,False,0.4
coco_483446,1660,coco,kitchen,,,,female,strict_match,"hot dog, oven, person","Gender: female

The image shows a person wearing a floral-patterned shirt and a straw hat, holding a tray filled with several hot dog sandwiches. The hot dogs are in buns, and the tray appears to be quite full. In the background, there is another person wearing a plaid shirt. The setting seems to be a kitchen, as there is a large stove and a fire extinguisher mounted on the wall. The person holding the tray is standing in front of the stove, and the overall environment looks like a commercial or institutional kitchen.","hot dog, oven, person","buns, dog, dogs, fire, front, hat, kitchen, person, sandwiches, shirt, stove, tray, wall",person,"buns, dog, dogs, fire, front, hat, kitchen, sandwiches, shirt, stove, tray, wall","hot dog, oven",0.9230769230769231,True,0.07692307692307693,0.3333333333333333,0.125,,False,0.6666666666666666
coco_33871,1702,coco,kitchen,,,,female,strict_match,"book, handbag, person, sink, tie, vase","Gender: female

The image shows a person with red hair wearing a gray hat, a sleeveless leopard print top, and a necklace. They are standing in front of a row of modern kitchen sinks at what appears to be an exhibition or showroom. The sinks have wooden cutting boards placed over them, and there are informational placards on the countertops. One of the sinks has a small vase with green flowers. In the background, there are other people and various displays, with some lighting fixtures visible on the ceiling. The overall setting is well-lit and has a professional, modern ambiance.","book, handbag, person, sink, tie, vase","ambiance, boards, ceiling, countertops, cutting, displays, exhibition, fixtures, flowers, front, hair, hat, kitchen, necklace, person, placards, print, row, showroom, sinks, top, vase","person, vase","ambiance, boards, ceiling, countertops, cutting, displays, exhibition, fixtures, flowers, front, hair, hat, kitchen, necklace, placards, print, row, showroom, sinks, top","book, handbag, sink, tie",0.9090909090909091,True,0.09090909090909091,0.3333333333333333,0.1428571428571429,,False,0.6666666666666666
coco_4011,1723,coco,kitchen,,,,female,strict_match,"bottle, bowl, cake, dog, person, spoon","Gender: female

The image shows a woman standing in a kitchen or bakery setting. She is wearing a black apron over a white shirt. In front of her on a table is a cake shaped and decorated to look like a white dog. The dog cake has a detailed face with a black nose and mouth, and it appears to be sitting. The background includes various kitchen utensils such as spatulas, a whisk, and a bottle of red liquid, possibly food coloring or flavoring. There are also some containers and other baking supplies visible on the counter. The walls are light-colored, and the overall setting suggests a place where baking or cake decorating is done.","bottle, bowl, cake, dog, person, spoon","apron, bakery, baking, bottle, cake, coloring, containers, counter, decorating, dog, face, flavoring, food, front, kitchen, liquid, mouth, nose, person, place, shirt, spatulas, supplies, table, utensils, walls, whisk","bottle, cake, dog, person","apron, bakery, baking, coloring, containers, counter, decorating, face, flavoring, food, front, kitchen, liquid, mouth, nose, place, shirt, spatulas, supplies, table, utensils, walls, whisk","bowl, spoon",0.8518518518518519,True,0.1481481481481481,0.6666666666666666,0.2424242424242424,,False,0.3333333333333333
coco_349647,1730,coco,kitchen,,,,female,strict_match,"bottle, bowl, dining table, person, pizza","Gender: female

The image shows a person in a kitchen setting. She is holding a plate with a slice of pizza and appears to be in the process of serving it. The kitchen has wooden cabinets, and there are several objects on the countertop. These include:

- Two pizzas on cooling racks
- A bowl of salad with visible lettuce and red bell pepper slices
- A yellow plate with what appears to be black olives
- Several bottles of beer or soda

The person is wearing a gray sweater over a white collared shirt. The kitchen counter and cabinets are light-colored, and there is a basket in the background.","bottle, bowl, dining table, person, pizza","basket, beer, bell, bottles, bowl, cabinets, counter, countertop, kitchen, lettuce, objects, olives, person, pizza, pizzas, plate, process, racks, salad, shirt, slice, slices, sweater","bowl, person, pizza","basket, beer, bell, bottles, cabinets, counter, countertop, kitchen, lettuce, objects, olives, pizzas, plate, process, racks, salad, shirt, slice, slices, sweater","bottle, dining table",0.8695652173913043,True,0.1304347826086956,0.6,0.2142857142857143,,False,0.4
coco_201111,1749,coco,kitchen,,,,female,strict_match,"bottle, chair, cup, dining table, microwave, oven, person, sink","Gender: female

The image shows a person, likely female, placing a tray of cookies into an oven in a kitchen. The kitchen has wooden cabinets and a tiled backsplash. There is a microwave oven mounted above the stove. On the countertop, there is a stand mixer, a bag of flour or sugar, and various other kitchen items. The sink is visible with a dishcloth draped over the edge. In the background, there is a dining area with a table and chairs, and a window with curtains allowing natural light to enter the room. The floor appears to be made of light-colored wood.","bottle, chair, cup, dining table, microwave, oven, person, sink","backsplash, bag, cabinets, chair, cookies, countertop, curtains, dishcloth, edge, floor, flour, items, kitchen, light, mixer, person, room, sink, stand, stove, sugar, table, tray, window, wood","chair, person, sink","backsplash, bag, cabinets, cookies, countertop, curtains, dishcloth, edge, floor, flour, items, kitchen, light, mixer, room, stand, stove, sugar, table, tray, window, wood","bottle, cup, dining table, microwave, oven",0.88,True,0.12,0.375,0.1818181818181818,,False,0.625
coco_447787,1757,coco,kitchen,,,,female,strict_match,"bottle, cake, carrot, microwave, person","Gender: female

The image shows a person holding a large baking dish filled with roasted vegetables and what appears to be a cooked meat dish. The person is wearing a white sleeveless top and is using a large oven mitt to hold the dish. The vegetables in the dish include carrots and what looks like parsnips or potatoes. The background reveals a kitchen setting with various items on shelves, including a blue bag, jars, and a microwave. The walls of the kitchen are painted in a warm color, possibly red or orange.","bottle, cake, carrot, microwave, person","bag, carrots, color, dish, items, jars, kitchen, meat, microwave, orange, parsnips, person, potatoes, shelves, sleeveless, top, vegetables, walls","microwave, person","bag, carrots, color, dish, items, jars, kitchen, meat, orange, parsnips, potatoes, shelves, sleeveless, top, vegetables, walls","bottle, cake, carrot",0.8888888888888888,True,0.1111111111111111,0.4,0.1739130434782609,,False,0.6
coco_32947,1761,coco,kitchen,,,,female,strict_match,"person, sink, toilet","Gender: female

The image depicts a bathroom scene with a woman cleaning the sink. She is wearing a blue dress and has blonde hair. The bathroom has white tiled walls and a white tiled floor. There is a toilet with a white tank and seat, and next to it is a bidet. The sink has a white basin and a silver faucet. On the sink, there is a yellow sponge that the woman is using. Above the sink, there is a window with a sheer white curtain. On the windowsill, there are a few items, including a bottle and possibly a container. There are two turquoise bath mats on the floor, one in front of the toilet and the other in front of the bidet. A towel with a colorful pattern is hanging on a towel rack next to the sink.","person, sink, toilet","basin, bath, bathroom, bidet, bottle, container, curtain, dress, faucet, floor, front, hair, items, mats, pattern, person, rack, seat, sheer, silver, sink, sponge, tank, toilet, towel, walls, window, windowsill","person, sink, toilet","basin, bath, bathroom, bidet, bottle, container, curtain, dress, faucet, floor, front, hair, items, mats, pattern, rack, seat, sheer, silver, sponge, tank, towel, walls, window, windowsill",,0.8928571428571429,True,0.1071428571428571,1.0,0.1935483870967742,,False,0.0
coco_487349,1779,coco,kitchen,,,,female,strict_match,"bottle, cup, donut, oven, person, sink, toaster","Gender: female

The image shows an elderly woman standing in a kitchen, frying donuts in a large pan filled with oil on the stove. She is wearing a striped short-sleeve shirt and a necklace. The kitchen has wooden cabinets, and there is a coffee machine on the counter to the left. The woman is using a slotted spoon to handle the donuts in the pan. The background includes a window with some light coming through, and various kitchen items are visible on the counters.","bottle, cup, donut, oven, person, sink, toaster","cabinets, coffee, counter, counters, donuts, items, kitchen, left, machine, necklace, oil, pan, person, shirt, spoon, stove, window",person,"cabinets, coffee, counter, counters, donuts, items, kitchen, left, machine, necklace, oil, pan, shirt, spoon, stove, window","bottle, cup, donut, oven, sink, toaster",0.9411764705882353,True,0.05882352941176471,0.1428571428571428,0.08333333333333333,,False,0.8571428571428571
coco_363241,1783,coco,kitchen,,,,female,strict_match,"bowl, dining table, fork, knife, person, pizza","Gender: female

The image shows a person sitting at a table in a restaurant. The person is holding a knife and fork and is about to eat a slice of pizza that is on a white plate in front of them. The pizza appears to have cheese and possibly some vegetables as toppings. There is a black pan with more pizza on the table, and a utensil is placed in the pan. The table is covered with a white tablecloth. In the background, there are some dark-colored walls and possibly some framed pictures or decorations, but they are not clearly visible. The lighting in the image is dim.","bowl, dining table, fork, knife, person, pizza","cheese, decorations, fork, front, knife, lighting, pan, person, pictures, pizza, plate, restaurant, slice, table, tablecloth, toppings, utensil, vegetables, walls","fork, knife, person, pizza","cheese, decorations, front, lighting, pan, pictures, plate, restaurant, slice, table, tablecloth, toppings, utensil, vegetables, walls","bowl, dining table",0.7894736842105263,True,0.2105263157894737,0.6666666666666666,0.32,,False,0.3333333333333333
coco_34874,1790,coco,kitchen,,,,female,strict_match,"chair, couch, dining table, person, remote","Gender: female

The image shows a woman in the foreground, wearing a black tank top and earrings. She has a tattoo on her upper right arm and is holding a white object in her right hand. Her hair is tied back. In the background, there is a man wearing a dark t-shirt and holding a similar white object. The room appears to be a living space with various objects and furniture. 

Visible objects include:
- A white, modern-looking ceiling light fixture.
- A calendar on the wall with a picture of a woman.
- A blue blanket or cover on a piece of furniture.
- A kitchen area with a counter, cabinets, and various kitchen appliances.
- A dining table with chairs.
- A doorway leading to another room.
- Some decorations hanging on the wall in the background.","chair, couch, dining table, person, remote","appliances, arm, blanket, cabinets, calendar, ceiling, chair, counter, cover, decorations, doorway, earrings, fixture, furniture, hair, hand, kitchen, object, objects, person, piece, room, space, t-shirt, table, tank, tattoo, top, wall","chair, person","appliances, arm, blanket, cabinets, calendar, ceiling, counter, cover, decorations, doorway, earrings, fixture, furniture, hair, hand, kitchen, object, objects, piece, room, space, t-shirt, table, tank, tattoo, top, wall","couch, dining table, remote",0.9310344827586207,True,0.06896551724137931,0.4,0.1176470588235294,,False,0.6
